"No.","Time","Source","Destination","Protocol","Length","Info"
"103","0.012077","163.99.241.116","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4aeb)"
"104","0.012195","81.177.248.186","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4aec)"
"105","0.012314","40.216.252.93","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4aed)"
"106","0.012432","156.106.217.31","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4aee)"
"107","0.012551","198.51.203.190","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4aef)"
"108","0.012669","99.25.229.223","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4af0)"
"109","0.012787","185.138.85.222","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4af1)"
"110","0.012906","92.197.42.239","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4af2)"
"111","0.013024","166.100.50.70","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4af3)"
"112","0.013143","83.50.25.35","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4af4)"
"113","0.013261","161.159.171.160","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4af5)"
"114","0.013379","80.207.213.208","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4af6)"
"115","0.013498","40.103.234.232","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4af7)"
"116","0.013616","20.51.245.116","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4af8)"
"117","0.013735","10.25.250.186","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4af9)"
"118","0.013853","5.12.253.93","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4afa)"
"119","0.013971","138.128.217.159","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4afb)"
"120","0.014090","205.70.203.254","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4afc)"
"121","0.014208","102.163.101.255","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4afd)"
"122","0.014327","187.87.21.206","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4afe)"
"123","0.014445","93.171.138.231","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4aff)"
"124","0.014563","166.211.98.66","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b00)"
"125","0.014682","83.105.177.33","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b01)"
"126","0.014800","161.178.127.161","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b02)"
"127","0.014919","216.223.152.225","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b03)"
